epoch,cycle,learning_rate,entropy_term,kl_divergence_term,continuous_loss,discrete_loss,max_1,max_2,max_3,max_4,max_5,max_6,max_7,max_8,max_9,max_10,max_11,max_12,max_13,max_14,max_15,max_16,max_17,max_18,max_19,max_20,token_id_1,token_id_2,token_id_3,token_id_4,token_id_5,token_id_6,token_id_7,token_id_8,token_id_9,token_id_10,token_id_11,token_id_12,token_id_13,token_id_14,token_id_15,token_id_16,token_id_17,token_id_18,token_id_19,token_id_20
0.0,0.0,0.1,0.0022665797732770443,0.0019817352294921875,6.826258182525635,1.33733069896698,4.947185516357422e-05,4.947185516357422e-05,4.947185516357422e-05,4.941225051879883e-05,4.935264587402344e-05,4.947185516357422e-05,4.941225051879883e-05,4.947185516357422e-05,4.941225051879883e-05,4.929304122924805e-05,4.947185516357422e-05,4.953145980834961e-05,4.935264587402344e-05,4.935264587402344e-05,4.947185516357422e-05,4.947185516357422e-05,4.947185516357422e-05,4.935264587402344e-05,4.953145980834961e-05,4.935264587402344e-05,459.0,410.0,1356.0,1193.0,440.0,1342.0,3917.0,1209.0,675.0,1567.0,417.0,332.0,603.0,1825.0,2395.0,3146.0,116.0,2123.0,5997.0,528.0
1.0,0.0,0.1,0.002305057132616639,0.0019292831420898438,6.437015056610107,1.1623045206069946,0.0005245208740234375,0.00016999244689941406,6.705522537231445e-05,9.143352508544922e-05,0.00011730194091796875,6.633996963500977e-05,9.40561294555664e-05,9.85264778137207e-05,5.6624412536621094e-05,6.079673767089844e-05,5.6624412536621094e-05,5.930662155151367e-05,5.733966827392578e-05,5.733966827392578e-05,6.604194641113281e-05,5.900859832763672e-05,6.42538070678711e-05,6.628036499023438e-05,6.216764450073242e-05,7.414817810058594e-05,4044.0,1011.0,24939.0,2486.0,1474.0,385.0,3415.0,976.0,29807.0,1882.0,29653.0,4094.0,2211.0,596.0,596.0,70.0,116.0,24289.0,29434.0,22478.0
2.0,0.0,0.1,0.00233467691577971,0.00185394287109375,7.198496341705322,1.3746556043624878,0.0016660690307617188,0.00027489662170410156,9.441375732421875e-05,0.00014662742614746094,0.00022125244140625,0.0002734661102294922,0.0005788803100585938,0.00013685226440429688,6.777048110961914e-05,0.00010246038436889648,8.791685104370117e-05,0.0001291036605834961,0.0001863241195678711,6.878376007080078e-05,6.812810897827148e-05,7.75456428527832e-05,6.759166717529297e-05,7.385015487670898e-05,7.331371307373047e-05,9.78708267211914e-05,19566.0,1011.0,20122.0,11778.0,3598.0,18990.0,4325.0,29901.0,11462.0,28520.0,16053.0,385.0,29899.0,14511.0,4714.0,29888.0,22796.0,17261.0,19174.0,24428.0
3.0,0.0,0.1,0.0023730075918138027,0.001800537109375,6.8235650062561035,1.383144497871399,0.00270843505859375,0.0005154609680175781,9.256601333618164e-05,0.00016057491302490234,0.00016236305236816406,0.0004668235778808594,0.0006856918334960938,0.00015652179718017578,8.678436279296875e-05,0.00015282630920410156,0.00015091896057128906,0.0004153251647949219,0.000598907470703125,9.655952453613281e-05,8.684396743774414e-05,0.00011807680130004883,8.374452590942383e-05,9.304285049438477e-05,0.0001062154769897461,0.00021016597747802734,19566.0,287.0,16843.0,2486.0,1474.0,936.0,4325.0,29901.0,675.0,26346.0,16053.0,2698.0,385.0,596.0,4714.0,1763.0,630.0,11183.0,8886.0,11511.0
4.0,0.0,0.1,0.002388807013630867,0.001735687255859375,3.6465022563934326,1.4393386840820312,0.004528045654296875,0.0010194778442382812,0.0001475811004638672,0.0001882314682006836,0.0004525184631347656,0.0008115768432617188,0.0008435249328613281,0.00016808509826660156,0.00010925531387329102,0.0002123117446899414,0.0002281665802001953,0.0020313262939453125,0.0013570785522460938,0.00012159347534179688,9.715557098388672e-05,0.00013554096221923828,0.00014197826385498047,0.00013124942779541016,0.00013875961303710938,0.00038433074951171875,19566.0,276.0,20122.0,2486.0,5319.0,936.0,2358.0,29901.0,675.0,26346.0,16053.0,1622.0,589.0,14511.0,4714.0,589.0,2501.0,11183.0,8886.0,11511.0
5.0,0.0,0.1,0.002397341886535287,0.001682281494140625,2.467550754547119,1.5972956418991089,0.0063629150390625,0.0021572113037109375,0.0002491474151611328,0.0002180337905883789,0.0009112358093261719,0.0011625289916992188,0.0012178421020507812,0.00016748905181884766,0.00014209747314453125,0.0002846717834472656,0.00031876564025878906,0.0063018798828125,0.0022640228271484375,0.00015461444854736328,0.00011777877807617188,0.00015616416931152344,0.00021660327911376953,0.0001747608184814453,0.00020897388458251953,0.0006647109985351562,19566.0,4545.0,11686.0,2486.0,5319.0,936.0,20374.0,29901.0,17630.0,26346.0,16053.0,1622.0,29962.0,14511.0,4714.0,750.0,11687.0,11183.0,8435.0,11511.0
6.0,0.0,0.1,0.002413912210613489,0.0016202926635742188,1.9449986219406128,1.1697800159454346,0.00807952880859375,0.0035877227783203125,0.00039577484130859375,0.00025343894958496094,0.0015411376953125,0.0016431808471679688,0.00151824951171875,0.0001653432846069336,0.00018227100372314453,0.0003871917724609375,0.0004208087921142578,0.01715087890625,0.0032367706298828125,0.0002665519714355469,0.00016236305236816406,0.0002777576446533203,0.0003800392150878906,0.0002416372299194336,0.00042891502380371094,0.0013265609741210938,27973.0,4545.0,11686.0,2486.0,5319.0,936.0,2358.0,24340.0,17630.0,26346.0,16053.0,1622.0,29882.0,805.0,4714.0,467.0,11687.0,11183.0,1135.0,5794.0
7.0,0.0,0.1,0.0024218414910137653,0.001529693603515625,1.7040657997131348,1.2091386318206787,0.01140594482421875,0.0051422119140625,0.0006012916564941406,0.0003058910369873047,0.00201416015625,0.00222015380859375,0.0018177032470703125,0.00020205974578857422,0.00023305416107177734,0.0005421638488769531,0.000598907470703125,0.037811279296875,0.0039825439453125,0.0005822181701660156,0.0002586841583251953,0.0005698204040527344,0.0005822181701660156,0.00033164024353027344,0.001132965087890625,0.005825042724609375,26437.0,4545.0,7961.0,2486.0,5319.0,936.0,16895.0,3072.0,17630.0,26346.0,10163.0,1622.0,29882.0,1374.0,4714.0,467.0,11687.0,11183.0,1135.0,5794.0
8.0,0.0,0.1,0.002421104582026601,0.00144195556640625,1.4575895071029663,1.1126760244369507,0.0178985595703125,0.006336212158203125,0.0011339187622070312,0.00037407875061035156,0.0023136138916015625,0.0031299591064453125,0.00205230712890625,0.00025534629821777344,0.0002930164337158203,0.0007052421569824219,0.0010204315185546875,0.0589599609375,0.004276275634765625,0.00138092041015625,0.0004508495330810547,0.001071929931640625,0.000896453857421875,0.00047206878662109375,0.00235748291015625,0.0184783935546875,26437.0,4545.0,7961.0,2486.0,8809.0,936.0,16895.0,3072.0,2151.0,26346.0,5677.0,1622.0,278.0,1374.0,4714.0,467.0,630.0,5794.0,1135.0,5794.0
9.0,0.0,0.1,0.0024145899806171656,0.0013599395751953125,1.3334094285964966,1.155707597732544,0.029693603515625,0.007564544677734375,0.0018091201782226562,0.0004372596740722656,0.0027561187744140625,0.00402069091796875,0.002288818359375,0.00029468536376953125,0.00043702125549316406,0.0009398460388183594,0.0025177001953125,0.06805419921875,0.004802703857421875,0.00252532958984375,0.0007510185241699219,0.0017194747924804688,0.0013265609741210938,0.0007009506225585938,0.004608154296875,0.040985107421875,4748.0,276.0,7961.0,2486.0,8809.0,936.0,2358.0,362.0,2151.0,26346.0,10167.0,1622.0,82.0,1374.0,4714.0,467.0,630.0,19998.0,674.0,5794.0
