epoch,cycle,learning_rate,entropy_term,kl_divergence_term,continuous_loss,discrete_loss,max_1,max_2,max_3,max_4,max_5,max_6,max_7,max_8,max_9,max_10,max_11,max_12,max_13,max_14,max_15,max_16,max_17,max_18,max_19,max_20,token_id_1,token_id_2,token_id_3,token_id_4,token_id_5,token_id_6,token_id_7,token_id_8,token_id_9,token_id_10,token_id_11,token_id_12,token_id_13,token_id_14,token_id_15,token_id_16,token_id_17,token_id_18,token_id_19,token_id_20
0.0,0.0,0.1,0.002266567898914218,0.0019817352294921875,8.209203720092773,0.9591384530067444,4.947185516357422e-05,4.935264587402344e-05,4.9591064453125e-05,4.935264587402344e-05,4.941225051879883e-05,4.953145980834961e-05,4.947185516357422e-05,4.935264587402344e-05,4.947185516357422e-05,4.935264587402344e-05,4.941225051879883e-05,4.941225051879883e-05,4.941225051879883e-05,4.929304122924805e-05,4.947185516357422e-05,4.941225051879883e-05,4.935264587402344e-05,4.947185516357422e-05,4.9114227294921875e-05,4.929304122924805e-05,1080.0,52.0,5015.0,1716.0,2908.0,6243.0,66.0,2550.0,4258.0,434.0,2514.0,918.0,1156.0,71.0,330.0,996.0,810.0,3145.0,955.0,265.0
1.0,0.0,0.1,0.0023029097355902195,0.0018796920776367188,7.38686466217041,0.9582287669181824,0.0005049705505371094,0.00027823448181152344,0.00012087821960449219,0.00011974573135375977,0.0001443624496459961,7.82012939453125e-05,8.428096771240234e-05,8.624792098999023e-05,6.216764450073242e-05,6.192922592163086e-05,8.33272933959961e-05,0.00013172626495361328,8.90493392944336e-05,6.192922592163086e-05,7.796287536621094e-05,8.463859558105469e-05,7.724761962890625e-05,7.325410842895508e-05,7.432699203491211e-05,0.00011163949966430664,3628.0,1697.0,22734.0,1620.0,972.0,2005.0,13952.0,29991.0,1363.0,2433.0,2141.0,5100.0,563.0,6033.0,18359.0,5549.0,13293.0,15604.0,25897.0,28047.0
2.0,0.0,0.1,0.0023468038998544216,0.0018148422241210938,6.673159122467041,1.0193543434143066,0.0014219284057617188,0.0004076957702636719,0.00012242794036865234,0.00011909008026123047,0.0002543926239013672,0.0001914501190185547,0.0001976490020751953,0.00012922286987304688,9.02414321899414e-05,7.933378219604492e-05,0.0001685619354248047,8.350610733032227e-05,0.00011092424392700195,8.83936882019043e-05,0.0001367330551147461,0.00011998414993286133,0.00016617774963378906,0.00011813640594482422,0.00016546249389648438,0.0004725456237792969,2915.0,1697.0,10039.0,1620.0,519.0,1135.0,13952.0,26909.0,1363.0,13293.0,1622.0,24653.0,3186.0,16391.0,25757.0,13293.0,13293.0,11838.0,23874.0,27179.0
3.0,0.0,0.1,0.002370506292209029,0.0017080307006835938,6.85072135925293,0.9161747694015503,0.00463104248046875,0.0006351470947265625,0.00020778179168701172,0.00014007091522216797,0.0003075599670410156,0.0008487701416015625,0.0007381439208984375,0.00021898746490478516,0.00019812583923339844,0.0001170039176940918,0.000888824462890625,0.00012552738189697266,0.00014269351959228516,0.00010776519775390625,0.00020253658294677734,0.0002079010009765625,0.0002613067626953125,0.0002608299255371094,0.00030040740966796875,0.0013322830200195312,2915.0,1697.0,10039.0,5695.0,519.0,1057.0,13952.0,29991.0,25434.0,20837.0,1622.0,13293.0,3186.0,15668.0,25757.0,17849.0,13293.0,12905.0,23130.0,27179.0
4.0,0.0,0.1,0.00237534218467772,0.00164031982421875,5.128842830657959,0.9013568162918091,0.0115203857421875,0.0007767677307128906,0.0004055500030517578,0.0001671314239501953,0.0003428459167480469,0.005214691162109375,0.0009369850158691406,0.0002193450927734375,0.00034427642822265625,0.00015485286712646484,0.0024013519287109375,0.00018656253814697266,0.0001735687255859375,0.00014340877532958984,0.0002655982971191406,0.0003180503845214844,0.00036525726318359375,0.00046443939208984375,0.0004763603210449219,0.002727508544921875,2915.0,1697.0,19220.0,5695.0,884.0,2433.0,13952.0,29991.0,25434.0,20837.0,1622.0,13293.0,3186.0,15668.0,25757.0,17849.0,13293.0,12905.0,13215.0,27179.0
5.0,0.0,0.1,0.0023696653079241514,0.0015869140625,2.630446195602417,1.0100150108337402,0.021942138671875,0.0009026527404785156,0.0007262229919433594,0.00018608570098876953,0.0003972053527832031,0.01059722900390625,0.0010004043579101562,0.0003578662872314453,0.0005865097045898438,0.00020253658294677734,0.007335662841796875,0.0002551078796386719,0.00020742416381835938,0.00018894672393798828,0.0003275871276855469,0.0004546642303466797,0.00046253204345703125,0.0007071495056152344,0.0007128715515136719,0.004085540771484375,2915.0,1697.0,22734.0,5695.0,3598.0,29992.0,13952.0,7718.0,25434.0,20837.0,1622.0,13293.0,3186.0,15668.0,25757.0,17849.0,13293.0,21901.0,13697.0,27179.0
6.0,0.0,0.1,0.0023808935657143593,0.0015478134155273438,3.8211605548858643,0.9474700093269348,0.031646728515625,0.0011310577392578125,0.0011339187622070312,0.00021564960479736328,0.0004401206970214844,0.0167694091796875,0.0013294219970703125,0.0006208419799804688,0.0008692741394042969,0.00026702880859375,0.0123748779296875,0.0003113746643066406,0.0002410411834716797,0.000247955322265625,0.00042557716369628906,0.000598907470703125,0.0005335807800292969,0.0010099411010742188,0.0015239715576171875,0.005474090576171875,2915.0,1697.0,22734.0,29841.0,3598.0,29992.0,498.0,7718.0,25603.0,20837.0,1622.0,19081.0,3186.0,15668.0,23109.0,17849.0,13293.0,27745.0,13697.0,13697.0
7.0,0.0,0.1,0.0024049747735261917,0.0015172958374023438,2.911022186279297,0.869949460029602,0.03948974609375,0.0016689300537109375,0.0015459060668945312,0.0002655982971191406,0.0004684925079345703,0.0208587646484375,0.0016527175903320312,0.0010805130004882812,0.00116729736328125,0.00032639503479003906,0.0208587646484375,0.00042057037353515625,0.00028395652770996094,0.0003676414489746094,0.0005083084106445312,0.00070953369140625,0.0005593299865722656,0.0012607574462890625,0.002712249755859375,0.0136871337890625,2915.0,15615.0,22734.0,29841.0,11687.0,29992.0,498.0,7718.0,25603.0,20837.0,1895.0,19081.0,3186.0,15668.0,23109.0,17849.0,27503.0,27745.0,13697.0,13697.0
8.0,0.0,0.1,0.0024296133778989315,0.0014781951904296875,1.8129488229751587,0.8770588636398315,0.046295166015625,0.00232696533203125,0.0018663406372070312,0.00032806396484375,0.0005083084106445312,0.021942138671875,0.0019168853759765625,0.0018682479858398438,0.0014047622680664062,0.00040912628173828125,0.04949951171875,0.0005869865417480469,0.0006551742553710938,0.0007834434509277344,0.0005536079406738281,0.0007462501525878906,0.0006175041198730469,0.0017566680908203125,0.00423431396484375,0.028350830078125,2915.0,15615.0,22734.0,29841.0,11687.0,29992.0,498.0,7718.0,25603.0,20837.0,2128.0,19081.0,563.0,313.0,17339.0,17849.0,27503.0,24106.0,13697.0,13697.0
9.0,0.0,0.1,0.0024484230671077967,0.0014286041259765625,1.340030312538147,0.8859676122665405,0.04986572265625,0.0030155181884765625,0.0020084381103515625,0.0004248619079589844,0.0005545616149902344,0.0221405029296875,0.00212860107421875,0.002681732177734375,0.0015840530395507812,0.0005192756652832031,0.09283447265625,0.0008296966552734375,0.0015611648559570312,0.0020999908447265625,0.0006842613220214844,0.0007700920104980469,0.000682830810546875,0.003173828125,0.0089569091796875,0.04034423828125,2915.0,15615.0,22734.0,29841.0,11687.0,29992.0,438.0,7718.0,25603.0,20837.0,2128.0,19081.0,796.0,313.0,17339.0,25546.0,24474.0,24106.0,13697.0,13697.0
10.0,0.0,0.1,0.002459555398672819,0.0013837814331054688,1.244879961013794,0.8631772994995117,0.052978515625,0.0037822723388671875,0.00202178955078125,0.0005612373352050781,0.0006623268127441406,0.0250701904296875,0.00241851806640625,0.00377655029296875,0.001697540283203125,0.00067138671875,0.1380615234375,0.0012454986572265625,0.0031948089599609375,0.00470733642578125,0.0008330345153808594,0.0007953643798828125,0.0008983612060546875,0.0048065185546875,0.020355224609375,0.04559326171875,2915.0,15615.0,22734.0,29841.0,11275.0,2644.0,438.0,7718.0,25603.0,20837.0,2128.0,27064.0,796.0,313.0,17339.0,25546.0,1443.0,24106.0,13697.0,13697.0
