epoch,cycle,learning_rate,entropy_term,kl_divergence_term,continuous_loss,discrete_loss,max_1,max_2,max_3,max_4,max_5,max_6,max_7,max_8,max_9,max_10,max_11,max_12,max_13,max_14,max_15,max_16,max_17,max_18,max_19,max_20,token_id_1,token_id_2,token_id_3,token_id_4,token_id_5,token_id_6,token_id_7,token_id_8,token_id_9,token_id_10,token_id_11,token_id_12,token_id_13,token_id_14,token_id_15,token_id_16,token_id_17,token_id_18,token_id_19,token_id_20
0.0,0.0,0.1,0.0022665683645755053,0.0019817352294921875,6.84120512008667,1.3564534187316895,4.947185516357422e-05,4.935264587402344e-05,4.935264587402344e-05,4.929304122924805e-05,4.947185516357422e-05,4.953145980834961e-05,4.941225051879883e-05,4.935264587402344e-05,4.947185516357422e-05,4.941225051879883e-05,4.947185516357422e-05,4.941225051879883e-05,4.9591064453125e-05,4.965066909790039e-05,4.935264587402344e-05,4.941225051879883e-05,4.941225051879883e-05,4.947185516357422e-05,4.929304122924805e-05,4.941225051879883e-05,2420.0,671.0,1532.0,297.0,2975.0,2541.0,78.0,1338.0,1095.0,71.0,1298.0,765.0,1377.0,1337.0,290.0,562.0,909.0,912.0,1468.0,1313.0
1.0,0.0,0.1,0.002287399722263217,0.0017347335815429688,5.286916732788086,1.569669485092163,0.0008959770202636719,0.00027942657470703125,0.00017762184143066406,0.0001373291015625,0.00011682510375976562,0.00012218952178955078,0.00014448165893554688,0.00012803077697753906,0.000301361083984375,0.00026607513427734375,0.00018846988677978516,0.00012058019638061523,0.00014030933380126953,0.0002028942108154297,0.0002892017364501953,0.0001901388168334961,0.0002484321594238281,0.00016760826110839844,0.00020456314086914062,0.0003294944763183594,26517.0,1620.0,1042.0,13924.0,11398.0,22734.0,21699.0,5998.0,1986.0,71.0,856.0,89.0,14883.0,9598.0,9598.0,16589.0,27147.0,23804.0,22196.0,7991.0
2.0,0.0,0.1,0.002302205190062523,0.0016078948974609375,5.345063209533691,1.1607930660247803,0.0032958984375,0.0011320114135742188,0.00034618377685546875,0.00024008750915527344,0.00018703937530517578,0.00028395652770996094,0.00025963783264160156,0.00026226043701171875,0.000705718994140625,0.000797271728515625,0.00039267539978027344,0.00022304058074951172,0.0003161430358886719,0.0005435943603515625,0.0008444786071777344,0.0003676414489746094,0.0004506111145019531,0.00029730796813964844,0.00042366981506347656,0.0009784698486328125,7313.0,2469.0,22734.0,13924.0,9936.0,22734.0,21699.0,14041.0,1986.0,71.0,29991.0,89.0,8713.0,9598.0,9598.0,16589.0,27147.0,23804.0,22196.0,20419.0
3.0,0.0,0.1,0.0023200109135359526,0.0015163421630859375,4.953184127807617,1.1158337593078613,0.01052093505859375,0.0018911361694335938,0.0006041526794433594,0.00036597251892089844,0.0002770423889160156,0.000476837158203125,0.0003452301025390625,0.0002944469451904297,0.00052642822265625,0.0029048919677734375,0.0008325576782226562,0.0005230903625488281,0.0007004737854003906,0.0008840560913085938,0.0014801025390625,0.0004813671112060547,0.0009126663208007812,0.00054168701171875,0.0008950233459472656,0.0038909912109375,7313.0,2469.0,22734.0,13924.0,22734.0,22734.0,21699.0,14041.0,29991.0,71.0,29991.0,89.0,1605.0,9598.0,9598.0,16589.0,25911.0,23804.0,22196.0,20419.0
4.0,0.0,0.1,0.0023255308624356985,0.0014429092407226562,3.505615234375,1.2583436965942383,0.02081298828125,0.002193450927734375,0.0009551048278808594,0.0004496574401855469,0.0003800392150878906,0.0008668899536132812,0.0005064010620117188,0.0003581047058105469,0.00069427490234375,0.006267547607421875,0.0008521080017089844,0.001129150390625,0.00220489501953125,0.0011949539184570312,0.002231597900390625,0.0005869865417480469,0.001552581787109375,0.0008230209350585938,0.0017290115356445312,0.009857177734375,7313.0,8041.0,22734.0,13924.0,22734.0,22734.0,4208.0,16951.0,29991.0,71.0,316.0,89.0,1976.0,9598.0,9598.0,9320.0,25911.0,23804.0,13697.0,20419.0
5.0,0.0,0.1,0.002333677839487791,0.0013828277587890625,2.4894561767578125,1.283827781677246,0.0311431884765625,0.002811431884765625,0.0014047622680664062,0.0005784034729003906,0.0004925727844238281,0.0011043548583984375,0.0007171630859375,0.0004584789276123047,0.0011491775512695312,0.00902557373046875,0.0011243820190429688,0.0020465850830078125,0.00384521484375,0.0014429092407226562,0.003173828125,0.0007920265197753906,0.00226593017578125,0.0011091232299804688,0.0035858154296875,0.018768310546875,7313.0,8041.0,22734.0,17488.0,22734.0,7784.0,4208.0,16951.0,29991.0,71.0,316.0,89.0,1976.0,9598.0,9598.0,9320.0,25911.0,23804.0,13697.0,20419.0
6.0,0.0,0.1,0.0023492658510804176,0.0013360977172851562,2.2436680793762207,1.3513327836990356,0.040191650390625,0.00445556640625,0.0019626617431640625,0.0007710456848144531,0.0006151199340820312,0.0017156600952148438,0.0009832382202148438,0.000591278076171875,0.00238800048828125,0.01030731201171875,0.00136566162109375,0.0031414031982421875,0.0059814453125,0.001651763916015625,0.00424957275390625,0.000988006591796875,0.00301361083984375,0.0013904571533203125,0.006359100341796875,0.0294189453125,7313.0,11686.0,22734.0,17488.0,22734.0,7784.0,4208.0,21197.0,29991.0,71.0,316.0,89.0,5018.0,9598.0,9598.0,9320.0,25911.0,23804.0,13697.0,20419.0
7.0,0.0,0.1,0.0023599755950272083,0.0012826919555664062,1.9694280624389648,1.3366615772247314,0.044830322265625,0.0070953369140625,0.00250244140625,0.000980377197265625,0.0007305145263671875,0.00270843505859375,0.0012111663818359375,0.0007147789001464844,0.006134033203125,0.01096343994140625,0.00182342529296875,0.0044097900390625,0.00937652587890625,0.0016880035400390625,0.006221771240234375,0.0010833740234375,0.0037784576416015625,0.0016183853149414062,0.013763427734375,0.0782470703125,7313.0,11686.0,22734.0,17488.0,22734.0,7784.0,4208.0,21197.0,29991.0,71.0,467.0,89.0,5018.0,9598.0,9598.0,9320.0,25911.0,23804.0,13697.0,13697.0
8.0,0.0,0.1,0.002356024459004402,0.001232147216796875,1.736955165863037,1.3263102769851685,0.046661376953125,0.00859832763671875,0.003009796142578125,0.0011758804321289062,0.0008044242858886719,0.003940582275390625,0.001369476318359375,0.0008020401000976562,0.01611328125,0.01146697998046875,0.002689361572265625,0.00582122802734375,0.0129547119140625,0.0018596649169921875,0.00971221923828125,0.0010271072387695312,0.00443267822265625,0.0017347335815429688,0.041534423828125,0.216552734375,7313.0,11686.0,22734.0,17488.0,22734.0,7784.0,4208.0,21197.0,29991.0,71.0,467.0,89.0,5018.0,19387.0,9598.0,9320.0,25911.0,23804.0,13697.0,13697.0
9.0,0.0,0.1,0.0023339474573731422,0.0011911392211914062,1.7425949573516846,1.2890534400939941,0.0528564453125,0.0083770751953125,0.0033969879150390625,0.001308441162109375,0.0008344650268554688,0.005115509033203125,0.001506805419921875,0.0009369850158691406,0.028961181640625,0.01250457763671875,0.00408935546875,0.00701141357421875,0.0164337158203125,0.0019435882568359375,0.0164947509765625,0.0010814666748046875,0.004795074462890625,0.001659393310546875,0.1649169921875,0.383544921875,25973.0,11686.0,22734.0,17488.0,22734.0,7784.0,4208.0,21197.0,29991.0,71.0,467.0,89.0,5018.0,19387.0,9598.0,25709.0,25911.0,23804.0,13697.0,13697.0
