epoch,cycle,learning_rate,entropy_term,kl_divergence_term,continuous_loss,discrete_loss,max_1,max_2,max_3,max_4,max_5,max_6,max_7,max_8,max_9,max_10,max_11,max_12,max_13,max_14,max_15,max_16,max_17,max_18,max_19,max_20,token_id_1,token_id_2,token_id_3,token_id_4,token_id_5,token_id_6,token_id_7,token_id_8,token_id_9,token_id_10,token_id_11,token_id_12,token_id_13,token_id_14,token_id_15,token_id_16,token_id_17,token_id_18,token_id_19,token_id_20
0.0,0.0,0.1,0.0022665606811642647,0.0019817352294921875,6.904943466186523,1.3889294862747192,4.953145980834961e-05,4.929304122924805e-05,4.935264587402344e-05,4.941225051879883e-05,4.953145980834961e-05,4.929304122924805e-05,4.941225051879883e-05,4.941225051879883e-05,4.953145980834961e-05,4.929304122924805e-05,4.929304122924805e-05,4.935264587402344e-05,4.953145980834961e-05,4.929304122924805e-05,4.941225051879883e-05,4.935264587402344e-05,4.941225051879883e-05,4.929304122924805e-05,4.941225051879883e-05,4.929304122924805e-05,2266.0,292.0,2305.0,1440.0,436.0,1027.0,943.0,955.0,2418.0,1027.0,1254.0,2458.0,2232.0,934.0,2115.0,3922.0,668.0,830.0,1001.0,2867.0
1.0,0.0,0.1,0.0022964132949709892,0.001827239990234375,6.8403639793396,1.2067917585372925,0.00688934326171875,0.0003952980041503906,0.00016307830810546875,0.00013518333435058594,0.00015735626220703125,0.00014150142669677734,0.00010907649993896484,0.00012946128845214844,8.809566497802734e-05,8.636713027954102e-05,7.981061935424805e-05,8.618831634521484e-05,7.390975952148438e-05,6.80685043334961e-05,9.78708267211914e-05,7.659196853637695e-05,7.826089859008789e-05,7.510185241699219e-05,8.678436279296875e-05,0.00012362003326416016,18065.0,24184.0,10137.0,28260.0,26183.0,20374.0,28234.0,6923.0,23685.0,25994.0,1408.0,27560.0,19315.0,12823.0,3672.0,1620.0,450.0,13702.0,6966.0,2277.0
2.0,0.0,0.1,0.002308167750015855,0.0017547607421875,4.878726482391357,1.0633046627044678,0.0302276611328125,0.0009965896606445312,0.0003020763397216797,0.00018978118896484375,0.0008168220520019531,0.00022614002227783203,0.00023257732391357422,0.00021791458129882812,0.00016701221466064453,0.00024187564849853516,0.00013077259063720703,0.00010913610458374023,8.207559585571289e-05,7.015466690063477e-05,8.07642936706543e-05,8.577108383178711e-05,8.7738037109375e-05,9.828805923461914e-05,0.00011938810348510742,0.00020062923431396484,18065.0,2064.0,28294.0,28260.0,5775.0,12905.0,28234.0,6923.0,24918.0,25764.0,28845.0,27560.0,19315.0,22090.0,26363.0,23510.0,16433.0,13702.0,6966.0,13697.0
3.0,0.0,0.1,0.0023152108769863844,0.001678466796875,4.005577564239502,1.0640062093734741,0.060272216796875,0.0018863677978515625,0.000614166259765625,0.0002627372741699219,0.0030155181884765625,0.0004227161407470703,0.0004467964172363281,0.0003266334533691406,0.00026798248291015625,0.000720977783203125,0.00020647048950195312,0.0001360177993774414,0.0001399517059326172,0.00013303756713867188,0.0001157522201538086,8.362531661987305e-05,9.846687316894531e-05,0.00010824203491210938,0.0001919269561767578,0.00031638145446777344,7702.0,2064.0,28294.0,20527.0,5775.0,17731.0,8286.0,6923.0,27922.0,2064.0,26620.0,636.0,15961.0,20934.0,18023.0,28277.0,16433.0,6966.0,20001.0,13697.0
4.0,0.0,0.1,0.0023328003007918596,0.0016031265258789062,3.6055610179901123,1.1540122032165527,0.080810546875,0.0029430389404296875,0.0008902549743652344,0.0003523826599121094,0.0069580078125,0.0007009506225585938,0.0007319450378417969,0.00042629241943359375,0.0003819465637207031,0.00146484375,0.0004303455352783203,0.0006051063537597656,0.0002090930938720703,0.00023794174194335938,0.00021576881408691406,0.00010913610458374023,0.00011491775512695312,0.0001544952392578125,0.0002968311309814453,0.0005517005920410156,7702.0,20934.0,28294.0,20527.0,6501.0,29508.0,8286.0,6923.0,27922.0,2064.0,26620.0,9598.0,22849.0,20934.0,18023.0,18997.0,28576.0,29330.0,20001.0,13697.0
5.0,0.0,0.1,0.0023546507582068443,0.0015363693237304688,3.1943252086639404,1.187309980392456,0.082275390625,0.0034923553466796875,0.0011453628540039062,0.0004680156707763672,0.01422119140625,0.0010480880737304688,0.0010576248168945312,0.0005636215209960938,0.0005526542663574219,0.0024585723876953125,0.0005774497985839844,0.0018367767333984375,0.0003008842468261719,0.00041294097900390625,0.0003418922424316406,0.00014495849609375,0.0001348257064819336,0.00025153160095214844,0.0005140304565429688,0.0017881393432617188,7702.0,2064.0,16196.0,20527.0,6501.0,29508.0,8286.0,25709.0,27922.0,2064.0,26620.0,9598.0,22849.0,20934.0,18023.0,18997.0,28576.0,29330.0,20001.0,13697.0
6.0,0.0,0.1,0.0023789440747350454,0.001476287841796875,2.632253646850586,1.105726718902588,0.09454345703125,0.0034942626953125,0.0013017654418945312,0.0006361007690429688,0.03314208984375,0.00146484375,0.001331329345703125,0.00075531005859375,0.0008130073547363281,0.003570556640625,0.0006389617919921875,0.0033435821533203125,0.0003941059112548828,0.0005888938903808594,0.0004813671112060547,0.00018167495727539062,0.00016307830810546875,0.0004563331604003906,0.0011882781982421875,0.0105438232421875,18065.0,2064.0,16196.0,28260.0,6501.0,29508.0,8286.0,25709.0,25764.0,2064.0,26620.0,20149.0,17467.0,20934.0,18023.0,18065.0,27249.0,18065.0,22550.0,13697.0
7.0,0.0,0.1,0.002395244548097253,0.0014142990112304688,1.9674339294433594,1.0953834056854248,0.095947265625,0.003360748291015625,0.00177764892578125,0.0008826255798339844,0.0692138671875,0.0021839141845703125,0.0016345977783203125,0.0011653900146484375,0.0011005401611328125,0.0048828125,0.000820159912109375,0.003368377685546875,0.0005092620849609375,0.0008001327514648438,0.0006880760192871094,0.00027680397033691406,0.0002397298812866211,0.0008502006530761719,0.0026569366455078125,0.042083740234375,18065.0,2064.0,5911.0,28260.0,6501.0,17467.0,8286.0,25709.0,25764.0,2064.0,26620.0,3026.0,17467.0,20934.0,18065.0,18065.0,18065.0,18065.0,22550.0,13697.0
8.0,0.0,0.1,0.002401454607024789,0.0013437271118164062,1.9932861328125,1.0904767513275146,0.0887451171875,0.0051422119140625,0.0025787353515625,0.0012264251708984375,0.130126953125,0.0033245086669921875,0.0019483566284179688,0.0018796920776367188,0.0013914108276367188,0.006351470947265625,0.0011415481567382812,0.004543304443359375,0.0006413459777832031,0.00106048583984375,0.0009655952453613281,0.00042438507080078125,0.0003788471221923828,0.0014448165893554688,0.004787445068359375,0.12347412109375,18065.0,8286.0,5911.0,8286.0,6501.0,17467.0,8286.0,25709.0,25764.0,2064.0,27446.0,263.0,17467.0,20934.0,18065.0,18065.0,18065.0,18065.0,22550.0,13697.0
9.0,0.0,0.1,0.0024167413357645273,0.001308441162109375,1.4753129482269287,1.1324186325073242,0.09869384765625,0.006732940673828125,0.00347137451171875,0.0015439987182617188,0.25048828125,0.00476837158203125,0.0022144317626953125,0.0025424957275390625,0.0017223358154296875,0.007686614990234375,0.0015096664428710938,0.00498199462890625,0.0007672309875488281,0.0014314651489257812,0.0012769699096679688,0.00060272216796875,0.0005350112915039062,0.002101898193359375,0.0086517333984375,0.140869140625,17357.0,8286.0,5911.0,8286.0,6501.0,17467.0,8286.0,25603.0,23685.0,2064.0,27446.0,3026.0,17467.0,20934.0,18065.0,18065.0,18065.0,18065.0,22550.0,13697.0
10.0,0.0,0.1,0.0024349596351385117,0.0012836456298828125,1.5212370157241821,1.1902554035186768,0.1220703125,0.007648468017578125,0.004467010498046875,0.00199127197265625,0.366455078125,0.006664276123046875,0.00247955322265625,0.0028820037841796875,0.00213623046875,0.00867462158203125,0.0017805099487304688,0.00423431396484375,0.000885009765625,0.0019435882568359375,0.0016002655029296875,0.0007967948913574219,0.0007381439208984375,0.0030117034912109375,0.020660400390625,0.1239013671875,17357.0,8286.0,5911.0,28260.0,6501.0,17467.0,29330.0,25603.0,23685.0,2064.0,27446.0,3026.0,17467.0,20934.0,18065.0,18065.0,18065.0,18065.0,13697.0,13697.0
11.0,0.0,0.1,0.0024495248217135668,0.0012674331665039062,1.3147331476211548,1.2167730331420898,0.1461181640625,0.0083160400390625,0.00559234619140625,0.0024929046630859375,0.4912109375,0.0090179443359375,0.003025054931640625,0.003276824951171875,0.0025615692138671875,0.009429931640625,0.0020008087158203125,0.003520965576171875,0.0010280609130859375,0.0024242401123046875,0.0019292831420898438,0.000995635986328125,0.0009899139404296875,0.00399017333984375,0.045013427734375,0.11749267578125,17357.0,8286.0,5911.0,28260.0,6501.0,17467.0,29330.0,25603.0,23685.0,2064.0,27446.0,3026.0,28713.0,20934.0,18065.0,18065.0,18065.0,18065.0,13697.0,13697.0
12.0,0.0,0.1,0.002458648756146431,0.0012464523315429688,1.2603527307510376,1.2570794820785522,0.171875,0.0090484619140625,0.00690460205078125,0.003093719482421875,0.6103515625,0.011749267578125,0.0036907196044921875,0.00421142578125,0.003021240234375,0.0105133056640625,0.0022735595703125,0.00391387939453125,0.0012063980102539062,0.002902984619140625,0.0022792816162109375,0.0012063980102539062,0.0012807846069335938,0.005542755126953125,0.08331298828125,0.11395263671875,17357.0,8286.0,5911.0,28260.0,6501.0,17467.0,29330.0,25603.0,23685.0,25764.0,27446.0,3026.0,28713.0,20934.0,18065.0,18065.0,18065.0,22337.0,13697.0,13697.0
13.0,0.0,0.1,0.0024729955475777388,0.0012302398681640625,1.2446620464324951,1.2570794820785522,0.2008056640625,0.00948333740234375,0.0082550048828125,0.0037097930908203125,0.7021484375,0.01436614990234375,0.004383087158203125,0.0050506591796875,0.003513336181640625,0.0116729736328125,0.002597808837890625,0.004878997802734375,0.0013866424560546875,0.003536224365234375,0.0026702880859375,0.0014429092407226562,0.001575469970703125,0.007476806640625,0.11639404296875,0.10711669921875,17357.0,8286.0,5911.0,28260.0,6501.0,17467.0,29330.0,25603.0,23685.0,25764.0,27446.0,3026.0,28713.0,20934.0,18065.0,18065.0,18065.0,22337.0,13697.0,13697.0
14.0,0.0,0.1,0.002496932167559862,0.001224517822265625,1.106560230255127,1.218919277191162,0.24365234375,0.00928497314453125,0.009368896484375,0.004306793212890625,0.7724609375,0.0174560546875,0.0050506591796875,0.00518035888671875,0.004154205322265625,0.0129852294921875,0.00283050537109375,0.0057830810546875,0.0015869140625,0.004299163818359375,0.003078460693359375,0.0017385482788085938,0.00191497802734375,0.00951385498046875,0.11297607421875,0.0963134765625,17357.0,8286.0,5911.0,28260.0,6501.0,17467.0,29330.0,25603.0,23685.0,25764.0,27446.0,3026.0,28713.0,20934.0,18065.0,18065.0,18065.0,18065.0,13697.0,13697.0
15.0,0.0,0.1,0.0025198254734277725,0.0012216567993164062,1.061454176902771,1.247117042541504,0.28173828125,0.01009368896484375,0.01031494140625,0.004886627197265625,0.82275390625,0.0206298828125,0.0056610107421875,0.0057220458984375,0.00482940673828125,0.01470947265625,0.00299072265625,0.0066986083984375,0.0018110275268554688,0.005279541015625,0.00334930419921875,0.00199127197265625,0.00229644775390625,0.0118408203125,0.11669921875,0.08685302734375,17357.0,28845.0,5911.0,28260.0,6501.0,17467.0,29330.0,25603.0,23685.0,27841.0,27446.0,3026.0,28713.0,20934.0,18065.0,18065.0,18065.0,22337.0,13697.0,13697.0
16.0,0.0,0.1,0.0025431367103010416,0.0012197494506835938,1.0216751098632812,1.247117042541504,0.3134765625,0.0108489990234375,0.011077880859375,0.00542449951171875,0.85888671875,0.02374267578125,0.006153106689453125,0.006717681884765625,0.00551605224609375,0.0171966552734375,0.0030765533447265625,0.0074005126953125,0.002048492431640625,0.00656890869140625,0.00344085693359375,0.002178192138671875,0.0027179718017578125,0.0147857666015625,0.1292724609375,0.0770263671875,17357.0,28845.0,5911.0,28260.0,6501.0,17467.0,29330.0,25603.0,23685.0,27841.0,27446.0,3026.0,28713.0,20934.0,18065.0,18065.0,18065.0,22337.0,13697.0,13697.0
